base_frequency_hz,noise_hz,delta_f_hz,measured_frequency_hz,fft_0,fft_1,fft_2,fft_3,fft_4,fft_5,fft_6,fft_7,fft_8,fft_9,virus_id
1693998.5421410522,2.4266131792951207,2.4266131792951207,1694000.9687542315,12.1939282657119,4.499261301895664,10.453151942970049,7.847327242243114,13.637626289264261,10.789939325599288,14.960097370850466,2.844893179855316,7.568384150950583,9.52890584870731,12
1693998.5421410522,-0.28500521996293693,-0.28500521996293693,1693998.2571358322,10.946191897460428,2.8324408121618836,13.156258512628325,21.58975866997761,22.04844393943954,17.696366383336922,6.969790413681635,10.860193011321146,12.18455726892305,16.430534793106798,5
1693998.5421410522,0.14432303151500359,0.14432303151500359,1693998.6864640836,6.367978319760743,16.450103821136963,3.302987575220579,2.191182176571334,9.666407769065453,4.514490192563942,7.509207701732121,20.529788974343756,2.044316783675486,10.046415671116456,37
1693998.5421410522,-0.04503753074757466,-0.04503753074757466,1693998.4971035214,6.9759295000747095,4.256006986268034,8.233660035273257,5.64050908715373,11.392428892551765,11.02445418513096,2.077765097741161,15.935683359862782,16.57962650180664,9.836942782527135,5
1693998.5421410522,1.6130532092493968,1.6130532092493968,1694000.1551942613,14.278655164782474,11.765061846679643,9.846499354477865,3.699529839364855,6.001476797121157,5.32347649388267,6.6058015678447335,9.873612942102284,13.916852589618026,8.870804700214764,37
1693998.5421410522,-1.3724747373040875,-1.3724747373040875,1693997.169666315,23.636839024888268,3.8632180542618153,17.170345637331344,10.719791731157008,7.340158935612496,9.664172354960874,7.613493635602441,3.667523489282415,12.571528226457078,5.390179837830237,12
1693998.5421410522,-0.24211100095940696,-0.24211100095940696,1693998.3000300513,9.830415879781913,18.140376917326495,5.55718565453967,15.93749306695993,2.7485592452873147,2.7416588084513998,5.115606900308261,8.749169506596798,13.537829705962839,10.806193535298116,5
1693998.5421410522,-1.5337667178327588,-1.5337667178327588,1693997.0083743343,18.103757763545946,5.519243193471838,7.825507476484837,4.704668116785483,15.47197062969171,9.552446745395628,11.691219449921281,17.499041442411173,21.76764242445082,28.761652355648604,5
1693998.5421410522,-2.5143578023504114,-2.5143578023504114,1693996.0277832497,4.871691322952583,15.136341442954906,8.309479703589231,9.069875573383472,6.957507080008333,4.086334962983629,14.097378293353161,26.37128563888033,10.907221615150565,9.265200472063052,1
1693998.5421410522,0.049443799563991836,0.049443799563991836,1693998.5915848517,3.922864540542771,8.327564407712607,3.1128738207013886,14.544181083586261,2.3638488201321266,10.771632786990764,9.178535972169117,9.888031922507075,15.86323006124776,11.350065715836019,1
1693998.5421410522,-2.4501612513591846,-2.4501612513591846,1693996.0919798007,12.50148347700503,11.920729125832185,13.827464842258946,16.914532356143205,10.479196034362882,6.266506100595063,9.443151603819564,5.445738031599958,14.137354949330756,9.6202593358547,5
1693998.5421410522,1.9915166715207095,1.9915166715207095,1694000.5336577238,2.743003172041102,16.227859662589687,5.0227491714513155,12.878928314493312,19.879096862927334,1.6135769230809105,7.9870999507292595,9.610234349350337,4.229206950328033,11.871735173925156,12
1693998.5421410522,-0.09294096124697358,-0.09294096124697358,1693998.449200091,13.020645003015826,8.51294813577778,7.776766550748846,4.527317307054977,8.009406062710637,22.246401821480475,13.236841491892394,11.101999388874843,13.498963151611738,5.156612897781912,12
1693998.5421410522,-0.9172235860382556,-0.9172235860382556,1693997.6249174662,11.514631287240178,12.241185688312305,2.687785139448437,2.8086952880266085,5.790049241369003,8.890416420083419,18.215340673690136,11.428976571082375,8.817172659796107,1.2551316882276906,37
1693998.5421410522,1.4924692329081186,1.4924692329081186,1694000.0346102852,3.306199135315247,6.199470511904021,17.705711743790552,9.259211674036463,15.043809558241298,14.891651250235169,9.23202114322918,13.281287847721693,13.352111945167938,16.5320215225456,5
1693998.5421410522,-0.3545384604106895,-0.3545384604106895,1693998.1876025917,7.487207734401985,13.079385889722895,3.6483696246625557,14.690096243448826,6.755649524223278,9.159148616462465,14.387064275948415,11.887919520074938,15.484098593217592,5.782574490114239,5
1693998.5421410522,-0.038591179913322546,-0.038591179913322546,1693998.5035498722,5.500194158363765,0.9555776928052376,1.8188524173891711,19.10218603709035,1.599828390513996,8.040368669152773,7.420872751434113,19.81079681337273,14.138507864391903,9.162128323708123,1
1693998.5421410522,1.1406378914879451,1.1406378914879451,1693999.6827789438,5.4182210538181215,17.612801389783844,19.181085615362225,9.59316900518366,8.936668406137331,10.369043895609337,11.897887961347104,9.156142357719716,9.252489277795155,13.244909885034932,12
1693998.5421410522,0.6034337751739802,0.6034337751739802,1693999.1455748274,5.84855832165465,6.052582532118779,11.6700220544951,8.239408330987416,1.4518881540104163,13.615591240172247,18.82993691477094,8.554916180155018,6.338720386447297,9.654690338493134,1
1693998.5421410522,0.36223599932047956,0.36223599932047956,1693998.9043770516,21.54998477181526,22.317697807669838,16.743877892348078,14.987919505521466,3.1765006903033712,15.627276408607047,5.1805194388287,13.167623628786606,14.475620519837793,3.7341176617709273,5
1693998.5421410522,1.738690142859864,1.738690142859864,1694000.280831195,13.394999789762725,15.533645704038463,21.451230995237704,6.091658314765365,14.337998140718854,15.213730582106884,0.8804779053578299,7.326069594368441,12.895090174031573,2.9088909599469064,12
1693998.5421410522,-1.0521554873612806,-1.0521554873612806,1693997.4899855647,10.716559218063464,1.9986994551408903,15.926037867351754,15.225462252763581,12.188540996142057,5.300367045161875,14.139905858170236,4.756113567811968,13.017959350836206,9.059575563338317,12
1693998.5421410522,-0.8055389926443635,-0.8055389926443635,1693997.7366020596,7.031123762947676,6.6630718715941715,15.737814970022587,8.923686464901708,24.684457148027004,10.148338592992877,2.5665201784671066,9.60344809074329,10.068019079106115,8.08111773797242,5
1693998.5421410522,3.040920493706542,3.040920493706542,1694001.5830615459,2.3925688939881344,6.669625656549647,15.796042214442192,15.415989016945405,10.56630768126535,13.162906478226283,16.67291237144367,12.335691443925553,6.948065695668214,12.414510623023986,37
1693998.5421410522,0.4030505275574764,0.4030505275574764,1693998.9451915796,17.50364194988976,14.572084912456022,6.138135840889397,8.061639591075988,11.680230859881968,2.4477507089345063,13.15645317041922,8.982065254131117,8.072201722664309,16.205103008031656,37
1693998.5421410522,1.2967999444960976,1.2967999444960976,1693999.8389409967,13.494868705369338,4.6562509300197865,1.409762001171386,7.7621510558704445,13.219438252815296,2.933592891892279,3.5986653811110236,14.487631823868977,14.396556573123268,12.059420657551,5
1693998.5421410522,-1.2465491099356516,-1.2465491099356516,1693997.2955919423,3.0082676381332085,13.174665646765074,2.2668858726732264,1.5221013618585957,13.790351393867228,23.19566886732284,7.205944104480422,18.48558233889026,7.504267013202762,19.057285145740142,1
1693998.5421410522,-0.17440397543513275,-0.17440397543513275,1693998.3677370767,0.4787495451393182,9.770008382475568,12.769527127577367,8.805268816243744,1.1617996828216646,12.167636049994487,1.3636407938936057,12.494685396502732,17.812084426236375,12.083125581206986,37
1693998.5421410522,-2.2836364991781366,-2.2836364991781366,1693996.258504553,21.006358432104655,1.7700697791171105,8.89261091518524,6.569063705636349,5.958037903185656,6.62812831724176,10.07509933568388,19.900304745480838,16.78759650617285,10.908995189294489,37
1693998.5421410522,0.30869421746728654,0.30869421746728654,1693998.8508352695,19.378075646032016,9.482558418397149,15.462026649609278,2.7572698028151494,6.800773016128191,9.58235288473333,13.702616003270345,11.67220134243284,11.747893838982547,22.776192649818864,37
1693998.5421410522,1.4361515591046556,1.4361515591046556,1693999.9782926112,7.8926254889761,16.86806471169172,11.223984791467323,12.927377489618534,4.320917032676414,8.205890901819554,7.76809604546413,28.216299729076,11.200952075322851,14.65335793012108,12
1693998.5421410522,0.003875370915733163,0.003875370915733163,1693998.546016423,17.73244335126835,3.598147240587326,12.877149187738976,10.368617768785215,4.019840826347623,7.869214638325246,11.64813905378988,4.154710807825389,8.560406948138978,13.876598921724803,5
1693998.5421410522,3.0217517711999853,3.0217517711999853,1694001.5638928234,19.22442317195587,3.4917934933296246,17.806047828547666,19.892007548641168,8.934976866330015,13.739850282663456,18.810098458122592,21.124858684502364,6.273086715191463,18.7912994455876,5
1693998.5421410522,-0.5520510397225322,-0.5520510397225322,1693997.9900900126,4.371821849179505,19.55732131701214,15.195012009242646,13.360091490159588,6.200709907107295,13.434608063840729,12.606730322938562,15.462441913621529,6.592753776085839,4.758260902768715,1
1693998.5421410522,-0.6214464155456689,-0.6214464155456689,1693997.9206946366,5.256075432300329,5.148043145853538,10.542262871325454,5.731269590000608,8.01442818640767,6.252063752879185,3.296095697172908,7.141840495055073,15.29464219848155,5.793549826288358,5
1693998.5421410522,-1.27174292071439,-1.27174292071439,1693997.2703981316,1.8919712738578016,6.358420362430107,2.0015004645734136,5.019946419842162,12.617171888765066,18.773078557396794,13.282812259225569,4.744436232990698,3.5703810353660903,2.9251438744316745,1
1693998.5421410522,1.3992230369705632,1.3992230369705632,1693999.9413640893,7.852509991261195,10.632762353121493,11.962709557665658,15.851120540764477,3.691463778119436,12.307925184422682,12.188890844499573,14.052388623987634,11.372416731688281,9.887457103423898,12
1693998.5421410522,1.0036991601177458,1.0036991601177458,1693999.5458402124,10.454808051094663,5.182107860554227,20.78412783828896,8.616581761083253,12.420913457255558,12.935889653205589,10.511887715167273,16.623918399877937,12.00300631738461,11.69332697272837,12
1693998.5421410522,-1.957596281718804,-1.957596281718804,1693996.5845447704,8.785344374358768,16.683367679817962,7.92501532304078,17.317228183006932,22.686025551860773,17.823267291367955,19.088548114739012,9.463094042741101,10.62719297231659,9.232933975898364,1
1693998.5421410522,2.4253173556781324,2.4253173556781324,1694000.9674584079,13.717318515784712,17.64745694535688,9.153754435457435,16.85228731595141,5.887212584508988,19.952068989917755,9.455312814774787,15.818769024988441,16.652562960043177,8.58610030604641,12
1693998.5421410522,1.3529887856606613,1.3529887856606613,1693999.8951298378,1.0867552816284016,14.046056821340347,4.805876301438825,15.12461574737789,11.406096639528405,5.783794746311807,6.085424950294354,9.443205049030217,14.770610335061866,8.929573926330637,5
1693998.5421410522,1.3089311454824113,1.3089311454824113,1693999.8510721978,9.371721375427544,16.205652572579886,17.29902459192275,4.66979117006389,25.918731526633,17.24963480231677,6.168382087349585,7.599204627985014,4.849352568557755,15.303532212070053,37
1693998.5421410522,-0.4375274499853071,-0.4375274499853071,1693998.1046136022,11.908965389045049,2.0863926184044157,6.304932373779692,2.3971326281150196,10.123104370618167,9.408352378304803,3.73224197122898,13.290667829458096,2.4686492462374554,8.413834959608055,12
1693998.5421410522,-1.646778555903903,-1.646778555903903,1693996.8953624964,5.075777626080197,8.168624895443589,14.462405556657737,14.481937270642364,14.105698583592497,4.448142816619891,14.444822405189493,4.616033361996627,17.63882521284536,6.97910004869228,5
1693998.5421410522,1.9116192885590952,1.9116192885590952,1694000.4537603408,21.37964307726877,19.18463624312947,14.63877835580514,3.0278817803915827,20.16128225847849,13.093434438150044,15.054162396460487,13.52509527425733,18.359314956905894,11.04614200559272,1
1693998.5421410522,0.23517103528240996,0.23517103528240996,1693998.7773120876,2.4697659524824447,4.5029816240777105,21.876382004207755,9.206962814907193,2.007471496177269,5.5474901496523,22.182342732922308,9.617908141456411,15.793467266447177,6.956581144276967,5
1693998.5421410522,0.4709643415845372,0.4709643415845372,1693999.0131053939,22.46634032403876,8.0301178290026,10.626240940888508,8.292482860201275,12.310034119265659,11.075172230955053,13.534936016122732,4.411967465719899,9.191190533214813,15.874799872769518,1
1693998.5421410522,0.8691094618737929,0.8691094618737929,1693999.411250514,5.103584630732131,3.6328339528483182,13.257043153061147,9.873829376799307,13.08873561043977,6.205299704967728,4.667530263014893,23.714425042553952,15.136994890627587,6.377787147076637,37
1693998.5421410522,-0.9337186992922815,-0.9337186992922815,1693997.608422353,1.7713261726555096,15.466524900368256,15.189342044757204,11.87865072285313,7.957366518498638,6.9824565203883635,12.745039663257131,6.195079819279376,7.64395710762266,6.0597717808915235,1
1693998.5421410522,-1.0357971487728317,-1.0357971487728317,1693997.5063439035,15.590595958195696,6.7154632990700875,4.679850754753599,6.019334222678543,6.121995086278976,24.229487785984936,14.943871521985873,3.192543689989894,5.820803282234544,7.621315416640021,1
1693998.5421410522,1.323750681176572,1.323750681176572,1693999.8658917334,6.204972788448867,1.8083443953741876,8.383988826275388,7.21184269064749,11.629830803921969,16.827753544327393,22.13812720694951,12.074027542289805,7.437399818829042,6.651837179170973,1
1693998.5421410522,2.147994198453236,2.147994198453236,1694000.6901352506,2.056727525920498,9.67200143872443,17.964549622762156,11.34702893743398,12.187198720671722,12.79103800986026,1.4325630326525596,17.20911393560024,5.574986407277448,7.452908016799832,12
1693998.5421410522,2.7225715081492274,2.7225715081492274,1694001.2647125605,2.5977759211102693,5.653312157202821,8.619789699898595,3.4580532677218656,4.617199981291019,6.929570058626012,11.891090812516664,6.3937104794426345,4.028068509517767,13.4802232848383,1
1693998.5421410522,2.952911146861484,2.952911146861484,1694001.495052199,23.565411796048046,6.728233310214387,8.195634325129413,21.74954318315913,9.70969263114198,9.971736420483944,14.152533128323306,9.114992182839547,18.255113177861027,16.046384024677106,37
1693998.5421410522,2.8016845195127242,2.8016845195127242,1694001.3438255717,1.8226801323822532,12.689115292370206,9.295309820397547,20.512753834804013,9.510321271712385,14.623444265334346,10.390805690281436,8.219752182807891,14.337365780645795,17.65445268030804,12
1693998.5421410522,-1.4614503286336293,-1.4614503286336293,1693997.0806907236,1.6789160024593475,18.06673573728805,9.755675863320336,16.410475232117328,29.400163256189412,10.22275887297576,10.214624162193445,12.518100009351578,5.5637913138997765,4.8200552051562635,12
1693998.5421410522,2.5306711531834534,2.5306711531834534,1694001.0728122054,1.676395423322857,5.6641861971744545,1.4325272211520286,6.77128560958659,15.372232770481874,18.92331543751124,7.027063424565867,14.105317628208073,23.601412675648135,9.327238806006168,12
1693998.5421410522,-0.11989645239382696,-0.11989645239382696,1693998.4222445998,21.924294919482634,11.627918405861674,12.92207078882071,9.599971106437081,13.013449336570707,11.544317290684422,10.42269865704068,5.847399831986662,7.81120981056672,11.218072303825789,1
1693998.5421410522,-1.2825310142890904,-1.2825310142890904,1693997.259610038,4.618652647586382,10.040985038133439,16.918998811234612,6.459056905495683,4.106380041195442,13.275965199605462,13.480099453305138,6.848696010331929,5.739329951213626,4.865428269802526,1
1693998.5421410522,-1.139297236552637,-1.139297236552637,1693997.4028438157,3.473172520278024,11.085208900781108,7.5683633605625875,5.437378366310051,19.19891457531862,11.524351561600142,10.88681120569103,13.777992282119671,13.008092802832445,13.725041415814845,12
1693998.5421410522,-0.53103845418735,-0.53103845418735,1693998.011102598,9.75478668372137,18.05765206960709,9.740991224212898,9.32957977129324,27.263392974180555,6.412608596821194,18.871547589744825,17.38712271420777,2.211709170044356,7.198633594815848,37
1693998.5421410522,1.1973158267408461,1.1973158267408461,1693999.739456879,24.921524474731335,14.297648686802535,8.392986998921218,15.356004403405143,15.502002874961068,9.85158647268608,7.116376929131243,8.817419180084267,5.17732311036232,28.77987254373614,5
1693998.5421410522,4.4013195106888405,4.4013195106888405,1694002.943460563,17.105692091110058,6.096909821551814,6.597120554435584,8.147113188806735,14.965382880842908,10.296343044224011,8.353513839222092,10.549221139673742,7.076469041989113,11.256751590497409,37
1693998.5421410522,0.9611106484686686,0.9611106484686686,1693999.5032517007,3.196320100192274,5.241073726573431,4.8284883899422635,6.270278681763838,14.310366468809537,9.42203038701615,7.451662079090309,10.239018254838047,1.2354975705099116,8.8949767996922,1
1693998.5421410522,0.41079098546817994,0.41079098546817994,1693998.9529320376,9.201947796738812,7.84768668222714,9.138963907548275,4.7338568949159185,10.978140174624656,12.845400293425545,5.0888976351771005,13.058312014454168,2.8596358338691195,13.914539249327005,1
1693998.5421410522,0.8956986205965115,0.8956986205965115,1693999.437839673,4.560511617057156,4.790460138963124,19.50621687741538,14.119947699301973,13.774597515710928,8.053618807734482,3.5741152690414637,5.536759085146644,15.9774717107994,8.616059714941905,12
1693998.5421410522,0.7402843732271673,0.7402843732271673,1693999.2824254255,1.8155192265419742,3.6482969838513264,17.90163700892959,7.676363360057385,15.783336660065487,2.094777826761464,16.89172252668028,14.552323601978996,11.136302422120357,13.501527490726543,37
1693998.5421410522,-1.3594766519063741,-1.3594766519063741,1693997.1826644002,6.3994442873033694,20.706391396349026,12.483451204822991,6.460060070718285,8.905409692207783,13.08641329106606,12.473795740113156,2.7918056555961335,6.9082286151529235,3.032152030346928,12
1693998.5421410522,2.01450791491939,2.01450791491939,1694000.556648967,3.763763294947641,8.832426500507804,2.3980201374045675,15.01887045275211,9.456378620978096,7.093653680897609,10.100659713648993,11.064629414666404,2.4273629222818274,12.174715536087257,1
1693998.5421410522,0.3808301633262419,0.3808301633262419,1693998.9229712156,5.302132046217681,14.467917922182068,11.090580985812219,11.639848181318833,6.555523282422794,7.171054340706485,5.200176704459152,15.274286859211825,7.89499931811964,12.217050725066203,1
1693998.5421410522,-0.2294015626657691,-0.2294015626657691,1693998.3127394896,16.823925108895203,11.505052525408964,12.09983249433715,17.625306574964313,10.453647784514459,4.352726234076916,15.969934307305751,11.21102967023992,12.66187389564918,9.930696129930508,1
1693998.5421410522,-2.22496334313615,-2.22496334313615,1693996.317177709,14.85755153209477,12.648997113575476,8.013255934331923,2.2549969901179137,3.9898113169824514,7.804573483462596,17.728762059779445,10.411930681831787,13.118543453028455,12.880880770861221,1
1693998.5421410522,-0.29802119175136854,-0.29802119175136854,1693998.2441198605,5.4671819851746655,17.807603149921075,3.5104647093761314,8.942604299252011,7.010611161793324,9.743988517011935,9.786905453312597,13.6145208627137,12.122090224997748,7.734497355164752,5
1693998.5421410522,-0.6007213232899087,-0.6007213232899087,1693997.9414197288,12.080285673432423,19.46811359235368,2.8472403300823155,1.2040621045255602,9.16850330678023,11.00807199368929,5.351179933707811,18.39703423646321,1.4262203276089098,14.36978435987235,12
1693998.5421410522,0.046510567667094514,0.046510567667094514,1693998.5886516199,1.032710000435312,16.982310806675944,18.2514792223704,10.61574452256594,5.428661941701337,15.342178060509704,15.812504498279065,9.432824183356887,20.694357630577905,7.602082025903318,37
1693998.5421410522,1.1848611888805405,1.1848611888805405,1693999.7270022412,0.9647638884412189,9.488860429812805,12.717201899886442,20.84434792428144,13.91495486723511,6.310101558975766,25.154155187479294,1.069930651977836,18.09608427305626,6.944542026331776,5
1693998.5421410522,0.8786312673563523,0.8786312673563523,1693999.4207723197,14.22340153623254,3.7113442577276285,12.345735706576814,10.488363540338835,8.97437612521059,6.3093277676157085,17.117911391122636,24.687071685298402,3.270070684263299,9.362010641688629,5
1693998.5421410522,-2.0427445045543404,-2.0427445045543404,1693996.4993965477,9.305394058517386,6.205177492849595,14.1203257530166,8.304889759894513,19.420800861463523,14.455648797764379,7.458905847996401,9.687865505545092,2.8429171393261883,4.139403636231954,37
1693998.5421410522,0.15798381413693915,0.15798381413693915,1693998.7001248663,7.54768842480666,10.3616117794548,16.0575506216825,18.262174665688956,19.115180750059146,12.692969319385996,6.04874259185569,11.525795096115214,4.532402342846137,10.566031682579633,12
1693998.5421410522,1.608535270517444,1.608535270517444,1694000.1506763226,4.294965511085334,4.933809099241298,2.5841820065059125,6.694378834868883,23.464761435143302,5.351987260463061,9.680170713493057,10.392897655165928,10.139404033510932,3.640316615464758,12
1693998.5421410522,2.2653156670236783,2.2653156670236783,1694000.8074567192,7.830506973328806,3.2819753942367513,11.638834998594552,11.346388937588749,8.978589957114995,7.156934147356336,13.601828222025803,9.412541443474339,10.933911047041827,5.141027743788655,12
1693998.5421410522,-0.057448026462179294,-0.057448026462179294,1693998.4846930257,0.6051663783123917,10.588478307654169,0.22336000673257533,9.76767339636248,8.700699959196164,15.772777637990789,6.901225214194837,2.942205142299703,11.691816879923618,24.926018337023937,12
1693998.5421410522,-3.341764191377229,-3.341764191377229,1693995.2003768608,8.027167589178774,15.547655862680925,14.825195462041501,6.744234861559293,2.5652802266549886,23.28588565503908,13.450712620175505,8.04126023131164,3.5965436293886004,3.4572965372361173,37
1693998.5421410522,0.977819435088394,0.977819435088394,1693999.5199604873,15.128769933396136,9.390054470891684,10.252451395882044,7.368038876299958,7.941233488022555,14.914053618389342,24.08585711898233,3.8623852906561105,8.236986791840494,5.224107434885317,5
1693998.5421410522,-0.3478311977875948,-0.3478311977875948,1693998.1943098544,28.717558506975024,9.768935800803009,6.30730593568882,7.283927217662818,13.444710263348899,7.777441580842057,9.021722901885266,18.6301125694255,5.769340069642032,19.088912310513205,37
1693998.5421410522,-0.7530683226229777,-0.7530683226229777,1693997.7890727296,0.9610091948469623,14.1235911589141,12.159526625630166,10.05307844366886,4.363724022463513,11.987674976752803,18.14106340016132,18.70883518123458,0.8946419447731536,3.2205452646054504,5
1693998.5421410522,-1.3385688396694397,-1.3385688396694397,1693997.2035722125,6.399453601917549,13.570422579017295,7.482860614500525,17.61306402233759,7.335040582388922,7.314984562511588,3.1834119233631184,6.371901621949765,14.369429892400863,1.9969121219374806,1
1693998.5421410522,1.2720008626278672,1.2720008626278672,1693999.8141419147,0.42299637354122055,12.293620892056865,19.175842119733105,14.88959528532465,9.167955727661386,17.001621193264103,13.44118551863192,0.8030055361869703,5.5778279865053415,8.57785835892319,12
1693998.5421410522,-2.2761076478742823,-2.2761076478742823,1693996.2660334043,2.7479323135098297,9.795637708780797,12.009796953184935,4.856718991006265,19.9552693957461,5.282617677475948,9.92519782622191,13.97032409158275,17.639235475400103,13.756287696100609,37
1693998.5421410522,-2.0238918601435696,-2.0238918601435696,1693996.518249192,10.715026660977117,14.411166926893483,8.171506469767161,14.406606506656727,11.72182411660287,8.26083749087948,12.168522300440188,7.563009861647337,12.3717454656403,11.819293173195065,37
1693998.5421410522,-0.4487214332546312,-0.4487214332546312,1693998.093419619,6.267377386837071,9.382453404657184,12.936662020005231,9.17140465716485,6.192308464215077,14.602719646387005,11.625199607717276,2.2965231449783103,9.825446141763264,7.311474416763256,37
1693998.5421410522,0.9740696041027039,0.9740696041027039,1693999.5162106564,12.548117213520031,16.19259792951876,4.512145800424042,17.284771435514756,12.461550433989876,17.275972838109467,11.218535971622488,14.60004911004987,5.6556192539814845,3.3842151922802532,37
1693998.5421410522,-0.7462771340129702,-0.7462771340129702,1693997.7958639183,23.031036389003713,3.0185801321443826,5.142383095520538,8.522898616581832,17.504898475447007,4.2148358576224085,5.384853478930851,9.12816688567966,4.82667149970412,9.043597137741363,37
1693998.5421410522,-1.8484661758940175,-1.8484661758940175,1693996.6936748764,10.05310478551647,31.875751135122513,16.753321134047113,11.291696241553538,2.876487657925869,10.10221973669096,14.869385034175544,26.14240286622772,8.846204016560026,8.485933010056641,12
1693998.5421410522,-1.0825658125034554,-1.0825658125034554,1693997.4595752398,12.074550172935803,9.37193011196534,12.681888131096905,18.931375491907737,8.497070903530174,3.680759486707008,12.489049666352724,2.620769063452794,11.069564946601917,15.013883119583076,37
1693998.5421410522,-0.36923908530132643,-0.36923908530132643,1693998.1729019668,0.30555260473758317,13.564991088169917,5.180436637464009,7.467710274492715,7.737125738659278,13.328569168826574,12.993203490503356,11.3375431260396,16.340618464795565,1.74725651901294,5
1693998.5421410522,-1.2681762369990024,-1.2681762369990024,1693997.2739648153,8.929034827964594,7.3845762468650635,6.980779173850049,10.87174233682078,20.18788824453104,0.9815765221566372,18.301332500884723,8.080094599249438,17.829494962649814,12.208419978015069,5
1693998.5421410522,-0.37679864810462305,-0.37679864810462305,1693998.165342404,8.468188076775792,10.389003165239654,6.529928824957621,14.246044128454185,15.025768107338623,16.413702082251344,1.9134881636343624,6.144738767060527,6.388840247475276,23.52957669278561,1
1693998.5421410522,2.3405040428953776,2.3405040428953776,1694000.882645095,18.0289510795295,8.03651496876752,9.023590770062555,7.402808888365149,11.48341761062564,7.6752491211566225,11.180456398594652,5.152228341388809,7.373594477880684,6.149996702973228,37
1693998.5421410522,1.6248724591334955,1.6248724591334955,1694000.1670135113,7.203738220571751,11.00257743150263,2.3326052739045244,15.332803164366616,4.958046069968799,13.747516960151094,14.222860617525548,8.229920716478262,15.982241729655076,20.307364540104672,5
1693998.5421410522,-3.192370689253942,-3.192370689253942,1693995.349770363,16.736239785537943,9.25957442975753,12.437060720084716,23.7831147066626,12.782498822166465,17.620960092087508,3.9692557482078414,12.873316958437577,19.021455729451638,4.844784589354103,37
1693998.5421410522,-2.771172363697021,-2.771172363697021,1693995.7709686884,14.8300440092624,5.167537334177633,10.791827056970392,4.797537442166105,6.08845461896104,10.60636352228395,14.664704066308007,10.468612147977263,4.7207742844602,5.251450115908551,12
1693998.5421410522,-0.5816003847290525,-0.5816003847290525,1693997.9605406674,0.3166190178080186,14.306899336035157,9.86012788364653,18.942706422299576,8.710709750528489,14.68316038231994,10.496938140237697,21.974880431829078,15.564009095203062,16.311584098287188,12
1693998.5421410522,1.761570705006943,1.761570705006943,1694000.3037117573,3.8377150525986488,2.329215066161281,11.620464820357945,19.8123845765824,13.546286426203617,7.416094534122557,5.039556813814018,6.629139842674867,10.600124534343724,1.5007919111473942,12
1693998.5421410522,-1.2073662001876668,-1.2073662001876668,1693997.334774852,6.901364138802313,25.91171014437812,19.98130463626122,10.426208705619175,10.651848234116585,8.12565689365219,12.58893963302932,11.06043744569798,16.04550809706799,0.6066626017953856,37
1693998.5421410522,1.4322691357454926,1.4322691357454926,1693999.974410188,1.8074790254787785,9.016135555880933,21.57610919500627,19.900413890595896,14.01128473360254,11.136226523984543,10.544960670359265,11.422457806044678,1.2533017967079403,11.295760583757785,5
1693998.5421410522,-1.4281646676486455,-1.4281646676486455,1693997.1139763845,0.7957117085412388,18.07137970686844,13.339496289313999,4.973287709556013,15.394493943390804,11.607154635796329,5.6816398481766655,13.783763432065902,17.281775838217833,15.922520427822775,1
1693998.5421410522,2.096103297537465,2.096103297537465,1694000.6382443497,28.20330374182167,8.7883403765776,2.0140639880202174,9.372645003993604,23.75243514309746,12.914054861022523,10.992796851143043,4.156197815999104,9.258200428793018,1.7549056064894757,5
1693998.5421410522,-0.042997838946262384,-0.042997838946262384,1693998.4991432133,24.913327839544046,16.917231068967478,4.673201224283214,3.276873077604482,10.421546393317836,16.44192317663953,3.8326701814629254,10.293409323182862,11.663662120894797,11.317088626344,5
1693998.5421410522,1.343492763193939,1.343492763193939,1693999.8856338153,10.503286999581242,14.130461684640787,18.909072861041107,10.711447322058632,7.008794647798183,10.693302196901636,12.535759225405805,7.938314249452902,10.508034947876036,8.27531698980147,12
1693998.5421410522,1.387072691340253,1.387072691340253,1693999.9292137434,5.528799438889761,6.922962844406973,7.162888583362625,9.130813205038018,5.66265854157788,15.64518476297277,25.30593463628363,8.016677522638707,17.8462699205899,9.70779876707666,12
1693998.5421410522,1.3203544023445222,1.3203544023445222,1693999.8624954545,4.698001120897424,11.233248479266827,7.594061466599078,8.01940819300205,18.822297021012627,10.792675504896081,4.598057189845006,18.179373306223376,1.529810029504234,2.89883326454207,37
1693998.5421410522,-0.9763144104836827,-0.9763144104836827,1693997.5658266416,4.382076566849497,11.813851045878367,16.537786628946748,7.565606945389673,8.098348472794148,9.012017471387333,1.8907210280420872,12.528896930611344,10.585266541842739,7.1263859482218495,5
1693998.5421410522,-1.480291325873502,-1.480291325873502,1693997.0618497264,0.4773362941864079,1.4667726803473125,5.763627798898726,22.997922111430807,5.911463636168084,5.632601386190676,12.18035937287906,3.7233941666476698,15.515489620380746,9.692818525774411,1
1693998.5421410522,0.45861779934488167,0.45861779934488167,1693999.0007588516,1.7634989539418324,11.13596549809521,10.540086985424821,16.482738949337136,11.420262413621856,3.627875888568094,3.5718215061888223,4.543476287533139,13.162718827581433,14.65839929321145,5
1693998.5421410522,-0.04947688872284331,-0.04947688872284331,1693998.4926641635,8.447043779917138,6.746486532534481,1.6428153714301945,14.073139918179374,7.320749899911433,8.533830580482695,2.837906184256693,15.091610616453158,5.990243938175804,19.80413426694476,12
